UserId,Gender,DateOfBirth,PremiumPupil
56885,2,2005-11-01 00:00:00.000,
109142,1,2006-03-01 00:00:00.000,0.0
68886,1,2011-08-01 00:00:00.000,
29736,0,,
95873,1,2003-04-01 00:00:00.000,
49798,1,2004-04-01 00:00:00.000,0.0
80819,1,2006-01-01 00:00:00.000,1.0
18936,0,,
35409,2,,
114852,0,,
39196,1,2008-04-01 00:00:00.000,
5435,2,2008-08-01 00:00:00.000,1.0
53066,0,,
80599,0,,
54529,2,2005-09-01 00:00:00.000,0.0
3972,2,2004-01-01 00:00:00.000,
117856,2,2004-01-01 00:00:00.000,1.0
102978,0,,
87431,1,2004-04-01 00:00:00.000,
62782,1,2008-10-01 00:00:00.000,
106308,0,,
70974,2,2006-07-01 00:00:00.000,
31997,0,1997-11-01 00:00:00.000,
83895,1,2007-12-01 00:00:00.000,0.0
71799,1,2008-10-01 00:00:00.000,0.0
84919,1,2005-05-01 00:00:00.000,0.0
70499,2,2003-11-01 00:00:00.000,
58607,1,2007-07-01 00:00:00.000,1.0
37666,1,2004-11-01 00:00:00.000,
78139,1,2006-04-01 00:00:00.000,
17922,0,,
50548,0,,
20669,1,2008-02-01 00:00:00.000,
54828,2,2003-05-01 00:00:00.000,
47012,2,2004-11-01 00:00:00.000,1.0
15333,1,2004-01-01 00:00:00.000,
41938,2,2005-09-01 00:00:00.000,0.0
112474,1,2008-03-01 00:00:00.000,
98277,1,2002-10-01 00:00:00.000,
47856,1,,
99704,2,,
55949,1,2008-02-01 00:00:00.000,0.0
102875,1,2003-07-01 00:00:00.000,
117759,1,2011-01-01 00:00:00.000,1.0
40400,2,2007-10-01 00:00:00.000,
72827,2,2010-04-01 00:00:00.000,0.0
64127,0,,
90674,1,2007-05-01 00:00:00.000,
4065,2,2003-03-01 00:00:00.000,0.0
3377,1,2008-06-01 00:00:00.000,0.0
60360,2,2005-07-01 00:00:00.000,
103154,2,2004-04-01 00:00:00.000,0.0
84266,2,2006-12-01 00:00:00.000,
15199,2,2008-11-01 00:00:00.000,
100115,1,2007-11-01 00:00:00.000,
98613,0,,
1436,0,,
104680,2,2005-04-01 00:00:00.000,1.0
32737,1,2004-05-01 00:00:00.000,
31537,2,2004-05-01 00:00:00.000,
37126,2,1979-07-01 00:00:00.000,
115234,0,,
67126,2,2007-03-01 00:00:00.000,
23743,2,2008-01-01 00:00:00.000,
81423,2,,
74551,2,2004-11-01 00:00:00.000,
59847,1,,
4839,2,2026-07-01 00:00:00.000,
101884,1,2004-03-01 00:00:00.000,1.0
84903,0,,
12092,2,2005-12-01 00:00:00.000,0.0
91604,2,2004-09-01 00:00:00.000,
111906,1,2005-07-01 00:00:00.000,
96289,2,,
31668,1,2003-04-01 00:00:00.000,
133,2,2003-09-01 00:00:00.000,
48237,2,2009-04-01 00:00:00.000,0.0
49811,1,2007-02-01 00:00:00.000,
118136,0,,
49572,0,,
104292,0,,
67985,1,,
103806,1,2005-02-01 00:00:00.000,
88447,0,,
19762,1,2004-08-01 00:00:00.000,0.0
18134,0,,
71294,1,,
3354,2,2004-05-01 00:00:00.000,0.0
51552,2,2004-12-01 00:00:00.000,
114488,1,2008-12-01 00:00:00.000,
61360,2,2010-05-01 00:00:00.000,
14665,2,2002-08-01 00:00:00.000,
21750,1,2007-01-01 00:00:00.000,0.0
15098,1,2004-01-01 00:00:00.000,0.0
38987,2,2008-11-01 00:00:00.000,
85374,0,2003-12-01 00:00:00.000,
18159,0,,
62291,2,,
103058,1,2004-06-01 00:00:00.000,
35800,2,,
24985,1,2008-01-01 00:00:00.000,1.0
72692,1,,
80551,1,2001-12-01 00:00:00.000,
112016,2,2005-10-01 00:00:00.000,
82081,1,2004-10-01 00:00:00.000,
92814,2,2007-04-01 00:00:00.000,
112835,0,2004-09-01 00:00:00.000,
112955,1,,
104968,0,,
82631,2,2006-05-01 00:00:00.000,0.0
56834,2,2006-11-01 00:00:00.000,
8972,1,2005-05-01 00:00:00.000,
52964,1,2005-04-01 00:00:00.000,
2479,0,,
52111,1,2007-01-01 00:00:00.000,
3532,2,2008-06-01 00:00:00.000,0.0
12391,0,,
61947,1,2004-10-01 00:00:00.000,1.0
89060,1,2004-04-01 00:00:00.000,0.0
46808,2,2007-07-01 00:00:00.000,0.0
39998,2,2008-05-01 00:00:00.000,
101695,2,,
70244,1,2005-08-01 00:00:00.000,
49945,2,2004-06-01 00:00:00.000,0.0
111765,1,,
3498,2,2005-10-01 00:00:00.000,0.0
64748,1,2008-08-01 00:00:00.000,
73780,0,,
86604,1,2005-12-01 00:00:00.000,0.0
106456,0,,
34911,2,,
71318,1,2005-07-01 00:00:00.000,
112333,1,2007-05-01 00:00:00.000,
96154,2,1970-08-01 00:00:00.000,
117347,2,,
74691,2,2004-11-01 00:00:00.000,
92532,2,2004-01-01 00:00:00.000,0.0
55491,1,2003-10-01 00:00:00.000,1.0
24846,2,2005-07-01 00:00:00.000,0.0
113857,2,2007-11-01 00:00:00.000,
105605,2,2004-10-01 00:00:00.000,
102892,2,2004-07-01 00:00:00.000,1.0
101626,1,,
52425,1,2007-01-01 00:00:00.000,1.0
62346,1,2002-10-01 00:00:00.000,
32187,1,2006-06-01 00:00:00.000,
59570,1,,
63426,2,2011-05-01 00:00:00.000,
64523,0,,
28654,2,1912-01-01 00:00:00.000,
88001,2,,
76626,1,2003-12-01 00:00:00.000,
38730,2,2006-02-01 00:00:00.000,
100195,2,2003-02-01 00:00:00.000,
86543,2,,
88306,2,2005-04-01 00:00:00.000,
113263,0,2008-03-01 00:00:00.000,
69758,2,2007-09-01 00:00:00.000,0.0
10782,1,2006-11-01 00:00:00.000,0.0
36070,1,2010-08-01 00:00:00.000,
92485,1,2005-02-01 00:00:00.000,0.0
30751,0,,
8813,0,2005-09-01 00:00:00.000,
109652,2,2008-07-01 00:00:00.000,
87638,2,2006-05-01 00:00:00.000,1.0
107691,1,2006-02-01 00:00:00.000,
74754,2,2004-02-01 00:00:00.000,0.0
77496,2,2010-08-01 00:00:00.000,
84015,0,,
78310,1,2004-11-01 00:00:00.000,0.0
3401,1,,
100566,0,,
51322,1,2006-04-01 00:00:00.000,
21090,1,1978-10-01 00:00:00.000,
46408,1,2003-12-01 00:00:00.000,0.0
35406,0,,
46965,2,2003-12-01 00:00:00.000,0.0
110501,1,2012-05-01 00:00:00.000,0.0
49878,1,2006-05-01 00:00:00.000,
42114,1,2011-03-01 00:00:00.000,
66568,0,,
46734,1,2003-02-01 00:00:00.000,1.0
58833,2,2004-10-01 00:00:00.000,0.0
57890,0,,
37367,1,2003-05-01 00:00:00.000,
116322,2,2005-02-01 00:00:00.000,
5583,2,2004-10-01 00:00:00.000,
47420,0,,
70555,1,2004-04-01 00:00:00.000,
11813,0,,
56500,1,2008-11-01 00:00:00.000,
70375,1,,
67482,2,2004-03-01 00:00:00.000,0.0
62694,0,,
3782,2,2011-09-01 00:00:00.000,0.0
54506,1,2004-04-01 00:00:00.000,0.0
86833,2,2008-08-01 00:00:00.000,0.0
79085,1,2008-08-01 00:00:00.000,1.0
29766,0,,
25347,2,2008-01-01 00:00:00.000,1.0
8268,1,2004-03-01 00:00:00.000,
77992,2,2008-02-01 00:00:00.000,
96282,0,,
92379,1,2008-07-01 00:00:00.000,
42982,2,2007-03-01 00:00:00.000,1.0
112052,2,2005-12-01 00:00:00.000,
1819,0,2009-04-01 00:00:00.000,
63301,1,2004-08-01 00:00:00.000,1.0
17906,1,2003-05-01 00:00:00.000,
36495,1,2002-05-01 00:00:00.000,
5308,0,,
101841,2,2007-07-01 00:00:00.000,
12278,0,,
86177,2,2006-03-01 00:00:00.000,
48842,2,2006-10-01 00:00:00.000,0.0
55263,0,,
9637,1,2002-09-01 00:00:00.000,0.0
31019,1,,
12040,1,,
39467,0,,
87720,2,,
36512,2,2007-08-01 00:00:00.000,
70569,2,2005-06-01 00:00:00.000,0.0
14229,1,2006-02-01 00:00:00.000,1.0
72792,1,2004-06-01 00:00:00.000,
81165,1,,
53430,1,2004-09-01 00:00:00.000,
117066,1,2004-06-01 00:00:00.000,
91097,0,,
48973,0,,
32689,2,2006-03-01 00:00:00.000,
118481,2,2004-10-01 00:00:00.000,0.0
4836,0,,
84110,0,,
44828,2,2009-08-01 00:00:00.000,
62222,1,2007-02-01 00:00:00.000,
44163,1,2006-06-01 00:00:00.000,
100002,1,2006-09-01 00:00:00.000,
76031,1,2019-03-01 00:00:00.000,
24715,2,2006-08-01 00:00:00.000,
116094,0,,
14646,1,2006-04-01 00:00:00.000,1.0
91727,1,,
107480,2,2003-10-01 00:00:00.000,1.0
107857,2,2004-06-01 00:00:00.000,0.0
31252,1,2006-06-01 00:00:00.000,0.0
35143,0,,
65282,2,2008-05-01 00:00:00.000,
108894,1,2006-06-01 00:00:00.000,
22423,1,2003-09-01 00:00:00.000,
90005,1,,
105805,1,2009-09-01 00:00:00.000,
11872,1,2005-01-01 00:00:00.000,
105315,2,2006-04-01 00:00:00.000,0.0
67917,0,,
76182,2,2007-07-01 00:00:00.000,
10828,2,2005-04-01 00:00:00.000,0.0
107345,2,2005-12-01 00:00:00.000,0.0
78033,2,2007-09-01 00:00:00.000,
8351,0,,
89387,1,2004-06-01 00:00:00.000,0.0
68877,2,2006-01-01 00:00:00.000,0.0
114576,2,2009-05-01 00:00:00.000,
46710,0,,
56736,2,2004-01-01 00:00:00.000,
114471,0,,
84634,0,,
39269,1,2007-06-01 00:00:00.000,0.0
64609,1,2008-12-01 00:00:00.000,
17480,1,,
98493,2,,
89992,1,2004-08-01 00:00:00.000,1.0
115779,2,2004-05-01 00:00:00.000,0.0
73404,2,,
62766,2,2005-02-01 00:00:00.000,0.0
80816,1,2007-04-01 00:00:00.000,0.0
66660,2,2006-09-01 00:00:00.000,0.0
75461,1,2003-03-01 00:00:00.000,
63639,1,2005-09-01 00:00:00.000,1.0
5718,0,,
101210,0,2009-03-01 00:00:00.000,
95572,0,2006-02-01 00:00:00.000,
112894,0,,
73596,2,2010-06-01 00:00:00.000,
9891,1,2002-02-01 00:00:00.000,
104119,0,,
69938,1,,
91907,1,2005-11-01 00:00:00.000,1.0
77396,2,2007-04-01 00:00:00.000,1.0
15550,2,2004-05-01 00:00:00.000,1.0
28746,1,2006-07-01 00:00:00.000,0.0
16645,2,2004-01-01 00:00:00.000,0.0
54967,1,2005-09-01 00:00:00.000,0.0
77640,2,2007-11-01 00:00:00.000,
78760,0,,
115962,2,2005-09-01 00:00:00.000,
16440,2,2004-04-01 00:00:00.000,
64375,2,2008-03-01 00:00:00.000,
99206,2,2005-05-01 00:00:00.000,0.0
98437,1,2003-12-01 00:00:00.000,0.0
110702,2,2008-02-01 00:00:00.000,
1325,1,2004-02-01 00:00:00.000,
46996,1,2006-08-01 00:00:00.000,
52900,1,2004-05-01 00:00:00.000,0.0
5378,1,,
68434,0,,
46394,2,2006-12-01 00:00:00.000,0.0
67154,0,,
13271,1,2008-03-01 00:00:00.000,
102852,2,2009-08-01 00:00:00.000,
14022,0,2007-02-01 00:00:00.000,
98984,2,2007-08-01 00:00:00.000,0.0
62304,2,2006-12-01 00:00:00.000,
71967,1,2004-05-01 00:00:00.000,0.0
13585,2,2008-10-01 00:00:00.000,
63856,2,,
56433,0,,
74938,0,,
39824,2,,
37344,1,2005-11-01 00:00:00.000,1.0
17486,2,2014-05-01 00:00:00.000,
44237,2,2005-02-01 00:00:00.000,
39488,2,2008-07-01 00:00:00.000,
82443,2,2009-11-01 00:00:00.000,
23013,1,2005-10-01 00:00:00.000,
74643,2,2004-04-01 00:00:00.000,0.0
106707,1,2004-11-01 00:00:00.000,
18626,2,,
3380,0,,
114913,2,,
78709,0,,
93345,0,,
45632,1,2005-08-01 00:00:00.000,0.0
90433,0,,
2725,0,,
42645,2,2009-05-01 00:00:00.000,
30554,1,2006-06-01 00:00:00.000,
15737,1,2009-03-01 00:00:00.000,
3244,2,2007-05-01 00:00:00.000,
100513,0,,
46771,1,2004-09-01 00:00:00.000,
70430,2,2008-07-01 00:00:00.000,0.0
21979,0,,
65241,1,1980-07-01 00:00:00.000,
117900,2,2007-02-01 00:00:00.000,0.0
25605,1,2008-10-01 00:00:00.000,
63675,1,2006-06-01 00:00:00.000,
69384,2,2009-01-01 00:00:00.000,
8881,1,2003-11-01 00:00:00.000,
52404,1,2007-04-01 00:00:00.000,
98106,2,2007-02-01 00:00:00.000,
18224,2,,
8509,0,2002-04-01 00:00:00.000,
103639,1,2001-08-01 00:00:00.000,
28368,0,,
89787,0,,
78078,1,2010-04-01 00:00:00.000,
81775,1,2003-08-01 00:00:00.000,
101185,2,2007-10-01 00:00:00.000,0.0
88313,2,2011-08-01 00:00:00.000,0.0
20133,2,2004-11-01 00:00:00.000,0.0
47632,2,2008-12-01 00:00:00.000,0.0
111412,1,2006-07-01 00:00:00.000,
91974,2,,
89976,0,,
45893,0,,
59537,2,2007-04-01 00:00:00.000,0.0
56455,2,2008-08-01 00:00:00.000,0.0
24771,1,2005-11-01 00:00:00.000,
44367,2,2004-02-01 00:00:00.000,0.0
28573,0,,
44489,2,2008-12-01 00:00:00.000,1.0
55128,1,2006-09-01 00:00:00.000,0.0
4824,1,2006-07-01 00:00:00.000,
35413,2,2005-01-01 00:00:00.000,
98968,0,,
71219,1,2004-12-01 00:00:00.000,
56895,0,2004-04-01 00:00:00.000,
116894,1,,
4467,1,2006-04-01 00:00:00.000,0.0
54073,0,,
1873,2,,
83154,2,,
28907,2,2006-06-01 00:00:00.000,
112139,2,2004-07-01 00:00:00.000,
46964,2,2007-04-01 00:00:00.000,
92581,0,,
87995,2,2006-09-01 00:00:00.000,
62235,2,1970-09-01 00:00:00.000,
108938,1,2006-02-01 00:00:00.000,1.0
70941,1,2004-04-01 00:00:00.000,0.0
99024,2,2004-05-01 00:00:00.000,
53664,0,,
103760,1,2005-07-01 00:00:00.000,0.0
74446,0,2012-01-01 00:00:00.000,
89110,0,,
105543,1,2019-09-01 00:00:00.000,
6528,1,2005-08-01 00:00:00.000,0.0
77481,1,2008-12-01 00:00:00.000,0.0
65671,2,2006-05-01 00:00:00.000,1.0
109141,2,2004-10-01 00:00:00.000,
36296,0,,
86231,0,,
40766,1,2008-02-01 00:00:00.000,0.0
49987,1,2006-05-01 00:00:00.000,
19696,2,2005-11-01 00:00:00.000,1.0
38564,1,2004-12-01 00:00:00.000,0.0
41720,1,2004-07-01 00:00:00.000,
109544,1,2006-10-01 00:00:00.000,
42617,2,2000-11-01 00:00:00.000,
61330,2,2003-11-01 00:00:00.000,1.0
48654,1,2003-08-01 00:00:00.000,
562,2,2004-05-01 00:00:00.000,
5187,1,2006-08-01 00:00:00.000,1.0
92343,0,,
45828,2,2009-11-01 00:00:00.000,
3810,1,2004-09-01 00:00:00.000,0.0
51800,2,2002-12-01 00:00:00.000,0.0
117878,2,2007-06-01 00:00:00.000,
115895,2,2004-02-01 00:00:00.000,
3152,2,2009-07-01 00:00:00.000,
10335,1,2004-03-01 00:00:00.000,
56995,1,2003-10-01 00:00:00.000,
39785,2,2009-09-01 00:00:00.000,0.0
36937,1,2007-08-01 00:00:00.000,
20266,1,2004-04-01 00:00:00.000,0.0
86397,2,2007-05-01 00:00:00.000,
20211,2,2007-01-01 00:00:00.000,
30265,1,2008-03-01 00:00:00.000,1.0
57843,0,,
6354,2,2007-05-01 00:00:00.000,1.0
101982,1,2007-02-01 00:00:00.000,
112324,1,,
62370,1,2008-01-01 00:00:00.000,
33299,2,2003-10-01 00:00:00.000,
26002,0,,
32706,1,2003-05-01 00:00:00.000,
86131,2,2004-04-01 00:00:00.000,0.0
50027,1,2004-06-01 00:00:00.000,1.0
76669,0,,
30396,2,2008-01-01 00:00:00.000,1.0
50067,1,2003-02-01 00:00:00.000,
81403,2,2005-04-01 00:00:00.000,0.0
83921,2,2005-09-01 00:00:00.000,
29777,2,2018-06-01 00:00:00.000,
63284,1,2006-01-01 00:00:00.000,
104873,2,2005-06-01 00:00:00.000,
75912,2,2007-01-01 00:00:00.000,0.0
71874,1,2005-09-01 00:00:00.000,
99505,1,2004-04-01 00:00:00.000,
73886,1,2007-03-01 00:00:00.000,
108224,0,,
46667,0,,
65568,2,2006-07-01 00:00:00.000,1.0
2814,1,2003-01-01 00:00:00.000,
95577,0,,
63787,2,2003-09-01 00:00:00.000,0.0
24233,1,2004-09-01 00:00:00.000,
44568,2,2009-04-01 00:00:00.000,
9507,1,1981-09-01 00:00:00.000,
66003,2,2004-07-01 00:00:00.000,0.0
114999,2,2006-02-01 00:00:00.000,0.0
10560,1,2006-07-01 00:00:00.000,
102082,1,2008-06-01 00:00:00.000,0.0
62911,1,2003-07-01 00:00:00.000,
101135,1,,
82951,0,,
4142,1,2009-07-01 00:00:00.000,
62268,2,2009-06-01 00:00:00.000,
26293,2,2008-08-01 00:00:00.000,0.0
88256,0,,
92710,2,2007-03-01 00:00:00.000,
63528,1,2006-11-01 00:00:00.000,
26089,0,2010-12-01 00:00:00.000,
13,0,,
3456,2,2004-02-01 00:00:00.000,
37240,2,2005-08-01 00:00:00.000,0.0
28394,2,2006-09-01 00:00:00.000,0.0
26863,2,2005-02-01 00:00:00.000,
84645,1,2004-06-01 00:00:00.000,1.0
14576,2,,
29078,2,2008-07-01 00:00:00.000,1.0
15743,1,2008-05-01 00:00:00.000,1.0
105081,1,2009-05-01 00:00:00.000,
98546,0,,
40401,1,2007-09-01 00:00:00.000,
41516,1,2003-12-01 00:00:00.000,
12906,1,2006-03-01 00:00:00.000,
116142,2,2007-04-01 00:00:00.000,
84773,0,,
50322,2,2004-01-01 00:00:00.000,0.0
105633,0,,
114723,2,2006-08-01 00:00:00.000,0.0
18080,1,2008-06-01 00:00:00.000,
103100,0,,
97195,2,2004-03-01 00:00:00.000,0.0
9366,2,2003-10-01 00:00:00.000,
5073,2,2008-04-01 00:00:00.000,
23413,1,2005-03-01 00:00:00.000,
85722,1,,
7556,2,2001-01-01 00:00:00.000,
46290,1,2002-09-01 00:00:00.000,
63418,2,1982-04-01 00:00:00.000,
19912,1,2008-05-01 00:00:00.000,0.0
84641,0,2010-01-01 00:00:00.000,
42720,0,,
86845,1,2006-07-01 00:00:00.000,
15160,1,2007-04-01 00:00:00.000,1.0
14524,2,2009-11-01 00:00:00.000,0.0
115844,2,2008-03-01 00:00:00.000,
105818,1,2006-07-01 00:00:00.000,
29430,1,2006-02-01 00:00:00.000,
23395,1,2008-12-01 00:00:00.000,
87933,2,2004-12-01 00:00:00.000,1.0
2495,2,2005-06-01 00:00:00.000,
46834,2,,
113233,1,,
85187,1,2004-11-01 00:00:00.000,
113554,2,,
100389,0,,
111450,0,,
4885,2,2004-03-01 00:00:00.000,
74231,1,2006-08-01 00:00:00.000,
34745,0,,
15008,1,2005-06-01 00:00:00.000,0.0
30124,1,2007-09-01 00:00:00.000,0.0
80216,2,2008-12-01 00:00:00.000,
92320,0,,
8111,2,2006-12-01 00:00:00.000,
69623,0,,
31904,2,2007-07-01 00:00:00.000,0.0
20198,1,2006-06-01 00:00:00.000,
118106,2,2002-10-01 00:00:00.000,
58579,2,2006-12-01 00:00:00.000,
78305,1,2006-06-01 00:00:00.000,
29241,2,2007-07-01 00:00:00.000,0.0
42614,2,,
23827,1,2004-08-01 00:00:00.000,0.0
83735,2,2009-05-01 00:00:00.000,0.0
14928,1,,
115325,0,,
83945,2,2005-01-01 00:00:00.000,
92167,2,2007-06-01 00:00:00.000,
106397,1,2006-10-01 00:00:00.000,
21967,1,2004-02-01 00:00:00.000,0.0
118195,2,2004-04-01 00:00:00.000,0.0
3512,1,2007-06-01 00:00:00.000,
41153,2,2006-05-01 00:00:00.000,0.0
35666,1,2004-07-01 00:00:00.000,1.0
116025,1,,
34634,2,2008-04-01 00:00:00.000,0.0
44053,1,2004-12-01 00:00:00.000,
97282,1,2008-04-01 00:00:00.000,1.0
20278,1,2008-04-01 00:00:00.000,0.0
91626,0,,
12837,2,2005-09-01 00:00:00.000,
11506,2,2008-07-01 00:00:00.000,0.0
61364,1,,
34234,2,2008-03-01 00:00:00.000,
2216,1,,
1925,0,,
101923,2,2004-10-01 00:00:00.000,0.0
68535,0,,
106667,1,2004-03-01 00:00:00.000,0.0
15879,2,,
107080,2,2003-09-01 00:00:00.000,0.0
78327,2,2002-10-01 00:00:00.000,0.0
7994,1,2004-04-01 00:00:00.000,
108352,1,2004-07-01 00:00:00.000,
29107,1,2007-01-01 00:00:00.000,0.0
36330,0,2003-01-01 00:00:00.000,
58846,0,,
86774,1,2007-10-01 00:00:00.000,
111101,2,2007-04-01 00:00:00.000,
113246,2,2008-06-01 00:00:00.000,0.0
10899,2,2005-10-01 00:00:00.000,
19595,0,,
55178,0,,
114936,2,2004-01-01 00:00:00.000,0.0
114793,0,,
74574,1,2005-11-01 00:00:00.000,
11549,1,2010-10-01 00:00:00.000,
115576,0,,
108072,0,,
53305,0,,
65765,1,2006-02-01 00:00:00.000,
41306,1,2002-10-01 00:00:00.000,
20996,1,2010-12-01 00:00:00.000,1.0
20037,1,2006-04-01 00:00:00.000,
66428,2,2006-02-01 00:00:00.000,
93212,2,2007-04-01 00:00:00.000,
104319,0,,
59376,0,,
118799,2,2002-03-01 00:00:00.000,
31310,2,2003-05-01 00:00:00.000,0.0
75855,2,2005-01-01 00:00:00.000,
28073,1,2008-08-01 00:00:00.000,1.0
70281,2,2004-06-01 00:00:00.000,0.0
74851,1,2007-11-01 00:00:00.000,0.0
96195,2,2004-11-01 00:00:00.000,0.0
105262,0,,
93349,1,2004-03-01 00:00:00.000,0.0
76900,1,2002-12-01 00:00:00.000,0.0
82418,1,2003-09-01 00:00:00.000,0.0
48119,1,2005-10-01 00:00:00.000,
47722,1,2005-07-01 00:00:00.000,
97966,1,,
107084,1,,
109676,1,2004-01-01 00:00:00.000,1.0
18067,0,,
118729,2,2008-03-01 00:00:00.000,0.0
46894,2,2007-03-01 00:00:00.000,
107343,1,2009-05-01 00:00:00.000,
7037,1,2005-01-01 00:00:00.000,0.0
103474,2,2002-07-01 00:00:00.000,
67969,1,2006-01-01 00:00:00.000,
97104,2,,
88765,1,2010-12-01 00:00:00.000,
40870,2,,
36354,1,2008-07-01 00:00:00.000,1.0
95162,2,2006-06-01 00:00:00.000,0.0
114643,2,2007-01-01 00:00:00.000,1.0
81964,0,,
49268,2,2004-01-01 00:00:00.000,
106617,0,,
22977,0,,
16918,1,1980-07-01 00:00:00.000,
110605,1,2006-07-01 00:00:00.000,
3312,2,2008-07-01 00:00:00.000,
77071,1,2005-05-01 00:00:00.000,0.0
96317,2,2010-07-01 00:00:00.000,0.0
11293,1,2005-10-01 00:00:00.000,
11917,1,2005-07-01 00:00:00.000,
64932,1,2006-02-01 00:00:00.000,
29102,1,2004-07-01 00:00:00.000,
116017,1,2005-05-01 00:00:00.000,
80154,2,2007-04-01 00:00:00.000,
56024,2,2001-01-01 00:00:00.000,
68264,1,,
100535,2,2006-05-01 00:00:00.000,
28818,1,1998-12-01 00:00:00.000,
98361,2,2011-06-01 00:00:00.000,
408,0,,
11223,1,2008-11-01 00:00:00.000,
5652,2,2006-06-01 00:00:00.000,
4660,1,2005-01-01 00:00:00.000,0.0
50859,1,2005-10-01 00:00:00.000,
12117,1,,
35850,2,2001-11-01 00:00:00.000,
77850,1,2005-01-01 00:00:00.000,0.0
112571,2,2008-06-01 00:00:00.000,
7776,2,2005-07-01 00:00:00.000,
66199,2,2007-07-01 00:00:00.000,0.0
90586,1,2009-03-01 00:00:00.000,
93488,1,2006-08-01 00:00:00.000,
50445,1,2006-09-01 00:00:00.000,
88971,2,2003-08-01 00:00:00.000,
75609,1,2005-03-01 00:00:00.000,0.0
30649,1,2006-01-01 00:00:00.000,
94611,2,,
17582,1,,
117304,1,,
35708,0,,
94859,2,2000-12-01 00:00:00.000,
17912,0,,
20749,1,2006-03-01 00:00:00.000,
116824,2,2005-05-01 00:00:00.000,
33745,0,,
18474,2,2006-12-01 00:00:00.000,
80807,1,2005-11-01 00:00:00.000,0.0
46669,0,,
77866,1,,
35893,2,2010-07-01 00:00:00.000,
111175,2,2003-06-01 00:00:00.000,1.0
40448,2,2004-09-01 00:00:00.000,
104413,1,2006-09-01 00:00:00.000,0.0
85270,0,,
56037,1,2005-11-01 00:00:00.000,
54454,0,,
104934,2,2004-09-01 00:00:00.000,
71679,0,2004-04-01 00:00:00.000,
64262,1,2009-06-01 00:00:00.000,
81192,0,,
18625,2,2004-11-01 00:00:00.000,
72405,0,,
39174,1,2003-09-01 00:00:00.000,1.0
101182,1,,
16592,0,,
83190,1,2006-06-01 00:00:00.000,0.0
64276,1,2004-11-01 00:00:00.000,
93904,1,2004-10-01 00:00:00.000,0.0
85566,1,2007-04-01 00:00:00.000,0.0
18406,2,,
16285,1,2007-07-01 00:00:00.000,
111357,2,2005-08-01 00:00:00.000,0.0
24489,2,2008-08-01 00:00:00.000,1.0
92546,2,2007-06-01 00:00:00.000,
94467,2,,
87924,1,2006-09-01 00:00:00.000,
106587,1,,
104752,1,2003-05-01 00:00:00.000,
8873,2,2004-09-01 00:00:00.000,
88637,0,,
50539,2,2010-02-01 00:00:00.000,0.0
118427,2,,
106437,1,2005-08-01 00:00:00.000,0.0
7402,2,2004-04-01 00:00:00.000,
40486,1,2003-09-01 00:00:00.000,0.0
109764,1,2003-03-01 00:00:00.000,
48209,2,2004-04-01 00:00:00.000,
83334,2,2007-03-01 00:00:00.000,0.0
11059,1,2004-12-01 00:00:00.000,
97212,1,2004-04-01 00:00:00.000,1.0
1315,2,,
35390,2,2005-02-01 00:00:00.000,0.0
39001,1,,
108682,1,2007-11-01 00:00:00.000,
14502,1,2003-12-01 00:00:00.000,1.0
47767,1,2008-04-01 00:00:00.000,
16154,2,2005-05-01 00:00:00.000,
10902,1,2003-09-01 00:00:00.000,0.0
103707,2,2006-03-01 00:00:00.000,0.0
29610,0,2007-09-01 00:00:00.000,
58837,1,2012-08-01 00:00:00.000,
21951,2,2005-07-01 00:00:00.000,
17758,0,,
10171,1,2003-03-01 00:00:00.000,
56485,0,,
92414,0,,
95397,0,2006-10-01 00:00:00.000,
116340,0,,
81505,1,,
111567,1,2004-05-01 00:00:00.000,1.0
32782,2,2010-11-01 00:00:00.000,0.0
108538,1,2005-08-01 00:00:00.000,
38865,2,2003-04-01 00:00:00.000,
45503,2,2003-06-01 00:00:00.000,
84531,1,2003-10-01 00:00:00.000,0.0
76401,2,2006-12-01 00:00:00.000,
60691,2,2004-04-01 00:00:00.000,0.0
83074,0,,
78987,1,2004-03-01 00:00:00.000,1.0
47764,2,2006-04-01 00:00:00.000,
86644,0,,
112563,2,,
39548,1,2006-04-01 00:00:00.000,
7752,2,2006-06-01 00:00:00.000,
113239,2,,
55665,0,,
60462,1,2005-09-01 00:00:00.000,
38927,0,,
9813,2,2010-01-01 00:00:00.000,1.0
116064,0,2010-11-01 00:00:00.000,
13940,0,,
2092,1,2009-10-01 00:00:00.000,
54367,2,2006-11-01 00:00:00.000,
63688,1,2008-04-01 00:00:00.000,0.0
85715,1,2004-06-01 00:00:00.000,
4659,0,,
23071,0,,
37390,2,,
117394,1,2006-12-01 00:00:00.000,
1948,0,,
76462,0,,
1858,2,2009-03-01 00:00:00.000,
50371,1,,
33907,2,2004-07-01 00:00:00.000,0.0
18729,0,,
64607,2,2007-10-01 00:00:00.000,
19802,2,,
7102,0,,
14264,1,2002-11-01 00:00:00.000,
109337,0,,
26142,1,2006-04-01 00:00:00.000,
65249,1,2007-02-01 00:00:00.000,0.0
88202,1,2011-07-01 00:00:00.000,
53335,2,,
104431,0,,
34563,1,2009-02-01 00:00:00.000,
73512,2,,
38911,1,2008-03-01 00:00:00.000,0.0
69517,2,2005-09-01 00:00:00.000,1.0
113962,0,,
39938,2,,
45743,0,,
60345,0,,
10367,2,2006-05-01 00:00:00.000,
